"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US53","Washington","7740984","*****",
"1400000US53033032217","Census Tract 322.17; King County; Washington","4165","457",
"1400000US53033032218","Census Tract 322.18; King County; Washington","6068","725",
"1400000US53033032219","Census Tract 322.19; King County; Washington","4284","763",
"1400000US53033032220","Census Tract 322.20; King County; Washington","9261","973",
"1400000US53033032221","Census Tract 322.21; King County; Washington","6028","751",
"1400000US53033032222","Census Tract 322.22; King County; Washington","3997","771",
"1400000US53033032223","Census Tract 322.23; King County; Washington","4393","491",
"1400000US53033032224","Census Tract 322.24; King County; Washington","2899","225",
"1400000US53033032225","Census Tract 322.25; King County; Washington","3635","353",
"1400000US53033032307","Census Tract 323.07; King County; Washington","6568","791",
"1400000US53033032311","Census Tract 323.11; King County; Washington","6064","707",
"1400000US53033032313","Census Tract 323.13; King County; Washington","7682","630",
"1400000US53033032315","Census Tract 323.15; King County; Washington","5794","552",
"1400000US53033032316","Census Tract 323.16; King County; Washington","5650","427",
"1400000US53033032317","Census Tract 323.17; King County; Washington","6863","687",
"1400000US53033032318","Census Tract 323.18; King County; Washington","6919","743",
"1400000US53033032319","Census Tract 323.19; King County; Washington","7085","587",
"1400000US53033032320","Census Tract 323.20; King County; Washington","4791","573",
"1400000US53033032321","Census Tract 323.21; King County; Washington","7197","741",
"1400000US53033032322","Census Tract 323.22; King County; Washington","2969","274",
"1400000US53033032323","Census Tract 323.23; King County; Washington","6915","889",
"1400000US53033032324","Census Tract 323.24; King County; Washington","6708","903",
"1400000US53033032325","Census Tract 323.25; King County; Washington","6379","735",
"1400000US53033032326","Census Tract 323.26; King County; Washington","4100","680",
"1400000US53033032327","Census Tract 323.27; King County; Washington","4125","411",
"1400000US53033032328","Census Tract 323.28; King County; Washington","3147","372",
"1400000US53033032330","Census Tract 323.30; King County; Washington","5610","610",
"1400000US53033032331","Census Tract 323.31; King County; Washington","6193","672",
"1400000US53033032332","Census Tract 323.32; King County; Washington","6238","1462",
"1400000US53033032333","Census Tract 323.33; King County; Washington","3445","303",
"1400000US53033032401","Census Tract 324.01; King County; Washington","5931","580",
"1400000US53033032402","Census Tract 324.02; King County; Washington","7437","745",
"1400000US53033032500","Census Tract 325; King County; Washington","5725","533",
"1400000US53033032601","Census Tract 326.01; King County; Washington","2454","391",
"1400000US53033032603","Census Tract 326.03; King County; Washington","4233","619",
"1400000US53033032604","Census Tract 326.04; King County; Washington","6176","658",
"1400000US53033032605","Census Tract 326.05; King County; Washington","4051","640",
"1400000US53033032703","Census Tract 327.03; King County; Washington","1878","305",
"1400000US53033032704","Census Tract 327.04; King County; Washington","7962","618",
"1400000US53033032705","Census Tract 327.05; King County; Washington","3593","455",
"1400000US53033032706","Census Tract 327.06; King County; Washington","2944","311",
"1400000US53033032800","Census Tract 328; King County; Washington","2534","326",
"1400000US53033990100","Census Tract 9901; King County; Washington","0","13",
"1400000US53035080101","Census Tract 801.01; Kitsap County; Washington","2963","303",
"1400000US53035080102","Census Tract 801.02; Kitsap County; Washington","6004","590",
"1400000US53035080200","Census Tract 802; Kitsap County; Washington","4124","528",
"1400000US53035080300","Census Tract 803; Kitsap County; Washington","4107","577",
"1400000US53035080400","Census Tract 804; Kitsap County; Washington","3601","438",
"1400000US53035080500","Census Tract 805; Kitsap County; Washington","2874","470",
"1400000US53035080600","Census Tract 806; Kitsap County; Washington","5185","510",
"1400000US53035080700","Census Tract 807; Kitsap County; Washington","3546","470",
"1400000US53035080800","Census Tract 808; Kitsap County; Washington","2450","369",
"1400000US53035080900","Census Tract 809; Kitsap County; Washington","4771","459",
"1400000US53035081000","Census Tract 810; Kitsap County; Washington","4628","572",
"1400000US53035081100","Census Tract 811; Kitsap County; Washington","3298","429",
"1400000US53035081200","Census Tract 812; Kitsap County; Washington","2929","464",
"1400000US53035081400","Census Tract 814; Kitsap County; Washington","2823","221",
"1400000US53035090101","Census Tract 901.01; Kitsap County; Washington","5238","819",
"1400000US53035090102","Census Tract 901.02; Kitsap County; Washington","6052","712",
"1400000US53035090201","Census Tract 902.01; Kitsap County; Washington","5546","730",
"1400000US53035090202","Census Tract 902.02; Kitsap County; Washington","5643","523",
"1400000US53035090300","Census Tract 903; Kitsap County; Washington","5931","556",
"1400000US53035090400","Census Tract 904; Kitsap County; Washington","5241","520",
"1400000US53035090501","Census Tract 905.01; Kitsap County; Washington","4572","526",
"1400000US53035090502","Census Tract 905.02; Kitsap County; Washington","5023","538",
"1400000US53035090700","Census Tract 907; Kitsap County; Washington","5118","510",
"1400000US53035090800","Census Tract 908; Kitsap County; Washington","4676","369",
"1400000US53035090901","Census Tract 909.01; Kitsap County; Washington","4269","586",
"1400000US53035090902","Census Tract 909.02; Kitsap County; Washington","3751","573",
"1400000US53035091001","Census Tract 910.01; Kitsap County; Washington","3677","518",
"1400000US53035091002","Census Tract 910.02; Kitsap County; Washington","3116","363",
"1400000US53035091100","Census Tract 911; Kitsap County; Washington","4945","545",
"1400000US53035091201","Census Tract 912.01; Kitsap County; Washington","4066","518",
"1400000US53035091204","Census Tract 912.04; Kitsap County; Washington","3471","461",
"1400000US53035091205","Census Tract 912.05; Kitsap County; Washington","3669","467",
"1400000US53035091206","Census Tract 912.06; Kitsap County; Washington","4568","739",
"1400000US53035091301","Census Tract 913.01; Kitsap County; Washington","4837","542",
"1400000US53035091302","Census Tract 913.02; Kitsap County; Washington","5872","885",
"1400000US53035091400","Census Tract 914; Kitsap County; Washington","3528","404",
"1400000US53035091500","Census Tract 915; Kitsap County; Washington","4397","637",
"1400000US53035091600","Census Tract 916; Kitsap County; Washington","6898","870",
"1400000US53035091701","Census Tract 917.01; Kitsap County; Washington","4113","449",
"1400000US53035091702","Census Tract 917.02; Kitsap County; Washington","4300","598",
"1400000US53035091800","Census Tract 918; Kitsap County; Washington","2732","256",
"1400000US53035091900","Census Tract 919; Kitsap County; Washington","4439","641",
"1400000US53035092000","Census Tract 920; Kitsap County; Washington","6048","1061",
"1400000US53035092101","Census Tract 921.01; Kitsap County; Washington","5399","857",
"1400000US53035092102","Census Tract 921.02; Kitsap County; Washington","5202","508",
"1400000US53035092200","Census Tract 922; Kitsap County; Washington","7490","806",
"1400000US53035092300","Census Tract 923; Kitsap County; Washington","7027","796",
"1400000US53035092400","Census Tract 924; Kitsap County; Washington","6400","938",
"1400000US53035092500","Census Tract 925; Kitsap County; Washington","5794","669",
"1400000US53035092600","Census Tract 926; Kitsap County; Washington","6946","665",
"1400000US53035092701","Census Tract 927.01; Kitsap County; Washington","5246","634",
"1400000US53035092704","Census Tract 927.04; Kitsap County; Washington","3329","367",
"1400000US53035092801","Census Tract 928.01; Kitsap County; Washington","4824","561",
"1400000US53035092802","Census Tract 928.02; Kitsap County; Washington","4506","437",
"1400000US53035092803","Census Tract 928.03; Kitsap County; Washington","2847","303",
"1400000US53035092901","Census Tract 929.01; Kitsap County; Washington","5981","877",
"1400000US53035092902","Census Tract 929.02; Kitsap County; Washington","5887","531",
"1400000US53035940000","Census Tract 9400; Kitsap County; Washington","3517","186",
"1400000US53035940100","Census Tract 9401; Kitsap County; Washington","7147","416",
"1400000US53035990100","Census Tract 9901; Kitsap County; Washington","0","13",
"1400000US53037975101","Census Tract 9751.01; Kittitas County; Washington","3073","352",
"1400000US53037975102","Census Tract 9751.02; Kittitas County; Washington","1464","344",
"1400000US53037975103","Census Tract 9751.03; Kittitas County; Washington","1428","299",
"1400000US53037975104","Census Tract 9751.04; Kittitas County; Washington","1981","323",
"1400000US53037975201","Census Tract 9752.01; Kittitas County; Washington","3604","553",
"1400000US53037975202","Census Tract 9752.02; Kittitas County; Washington","1681","203",
"1400000US53037975203","Census Tract 9752.03; Kittitas County; Washington","1385","240",
"1400000US53037975300","Census Tract 9753; Kittitas County; Washington","5284","564",
"1400000US53037975402","Census Tract 9754.02; Kittitas County; Washington","4801","410",
"1400000US53037975403","Census Tract 9754.03; Kittitas County; Washington","2346","346",
"1400000US53037975404","Census Tract 9754.04; Kittitas County; Washington","4363","485",
"1400000US53037975500","Census Tract 9755; Kittitas County; Washington","5823","510",
"1400000US53037975600","Census Tract 9756; Kittitas County; Washington","2534","313",
"1400000US53037975700","Census Tract 9757; Kittitas County; Washington","4969","543",
"1400000US53039950101","Census Tract 9501.01; Klickitat County; Washington","1716","214",
"1400000US53039950102","Census Tract 9501.02; Klickitat County; Washington","3625","526",
"1400000US53039950103","Census Tract 9501.03; Klickitat County; Washington","3957","519",
"1400000US53039950200","Census Tract 9502; Klickitat County; Washington","4670","399",
"1400000US53039950301","Census Tract 9503.01; Klickitat County; Washington","3456","329",
"1400000US53039950302","Census Tract 9503.02; Klickitat County; Washington","5658","493",
"1400000US53041970100","Census Tract 9701; Lewis County; Washington","3830","422",
"1400000US53041970200","Census Tract 9702; Lewis County; Washington","3927","460",
"1400000US53041970300","Census Tract 9703; Lewis County; Washington","5923","801",
"1400000US53041970400","Census Tract 9704; Lewis County; Washington","6809","750",
"1400000US53041970500","Census Tract 9705; Lewis County; Washington","2109","296",
"1400000US53041970600","Census Tract 9706; Lewis County; Washington","2153","295",
"1400000US53041970700","Census Tract 9707; Lewis County; Washington","4105","449",
"1400000US53041970800","Census Tract 9708; Lewis County; Washington","4273","501",
"1400000US53041970900","Census Tract 9709; Lewis County; Washington","2121","221",
"1400000US53041971000","Census Tract 9710; Lewis County; Washington","2936","275",
"1400000US53041971100","Census Tract 9711; Lewis County; Washington","4375","616",
"1400000US53041971200","Census Tract 9712; Lewis County; Washington","4201","629",
"1400000US53041971300","Census Tract 9713; Lewis County; Washington","6231","652",
"1400000US53041971400","Census Tract 9714; Lewis County; Washington","3221","435",
"1400000US53041971501","Census Tract 9715.01; Lewis County; Washington","2936","327",
"1400000US53041971502","Census Tract 9715.02; Lewis County; Washington","5107","522",
"1400000US53041971600","Census Tract 9716; Lewis County; Washington","4410","766",
"1400000US53041971700","Census Tract 9717; Lewis County; Washington","5057","639",
"1400000US53041971800","Census Tract 9718; Lewis County; Washington","4501","599",
"1400000US53041971900","Census Tract 9719; Lewis County; Washington","3255","407",
"1400000US53041972000","Census Tract 9720; Lewis County; Washington","2445","508",
"1400000US53043960100","Census Tract 9601; Lincoln County; Washington","1823","236",
"1400000US53043960200","Census Tract 9602; Lincoln County; Washington","3477","313",
"1400000US53043960300","Census Tract 9603; Lincoln County; Washington","2960","312",
"1400000US53043960400","Census Tract 9604; Lincoln County; Washington","3011","235",
"1400000US53045940000","Census Tract 9400; Mason County; Washington","696","129",
"1400000US53045960100","Census Tract 9601; Mason County; Washington","1017","230",
"1400000US53045960201","Census Tract 9602.01; Mason County; Washington","1944","412",
"1400000US53045960202","Census Tract 9602.02; Mason County; Washington","3339","614",
"1400000US53045960301","Census Tract 9603.01; Mason County; Washington","2240","339",
"1400000US53045960302","Census Tract 9603.02; Mason County; Washington","4716","563",
"1400000US53045960401","Census Tract 9604.01; Mason County; Washington","5626","853",
"1400000US53045960402","Census Tract 9604.02; Mason County; Washington","2309","491",
"1400000US53045960403","Census Tract 9604.03; Mason County; Washington","3192","549",
"1400000US53045960500","Census Tract 9605; Mason County; Washington","5896","610",
"1400000US53045960600","Census Tract 9606; Mason County; Washington","5524","755",
"1400000US53045960700","Census Tract 9607; Mason County; Washington","1797","335",
"1400000US53045960800","Census Tract 9608; Mason County; Washington","3902","497",
"1400000US53045960900","Census Tract 9609; Mason County; Washington","4819","507",
"1400000US53045961000","Census Tract 9610; Mason County; Washington","5097","804",
"1400000US53045961101","Census Tract 9611.01; Mason County; Washington","2667","456",
"1400000US53045961102","Census Tract 9611.02; Mason County; Washington","4145","705",
"1400000US53045961200","Census Tract 9612; Mason County; Washington","4027","583",
"1400000US53045961300","Census Tract 9613; Mason County; Washington","4015","546",
"1400000US53047940100","Census Tract 9401; Okanogan County; Washington","2549","231",
"1400000US53047940200","Census Tract 9402; Okanogan County; Washington","2999","299",
"1400000US53047970301","Census Tract 9703.01; Okanogan County; Washington","3251","476",
"1400000US53047970302","Census Tract 9703.02; Okanogan County; Washington","2138","531",
"1400000US53047970303","Census Tract 9703.03; Okanogan County; Washington","1826","290",
"1400000US53047970400","Census Tract 9704; Okanogan County; Washington","3970","499",
"1400000US53047970500","Census Tract 9705; Okanogan County; Washington","2234","318",
"1400000US53047970601","Census Tract 9706.01; Okanogan County; Washington","3882","560",
"1400000US53047970602","Census Tract 9706.02; Okanogan County; Washington","3657","519",
"1400000US53047970700","Census Tract 9707; Okanogan County; Washington","4465","557",
"1400000US53047970800","Census Tract 9708; Okanogan County; Washington","4651","526",
"1400000US53047970900","Census Tract 9709; Okanogan County; Washington","3048","514",
"1400000US53047971000","Census Tract 9710; Okanogan County; Washington","4141","405",
"1400000US53049950200","Census Tract 9502; Pacific County; Washington","4882","358",
"1400000US53049950301","Census Tract 9503.01; Pacific County; Washington","2368","336",
"1400000US53049950302","Census Tract 9503.02; Pacific County; Washington","1561","242",
"1400000US53049950400","Census Tract 9504; Pacific County; Washington","4111","459",
"1400000US53049950501","Census Tract 9505.01; Pacific County; Washington","1856","420",
"1400000US53049950502","Census Tract 9505.02; Pacific County; Washington","930","209",
"1400000US53049950600","Census Tract 9506; Pacific County; Washington","1763","406",
"1400000US53049950701","Census Tract 9507.01; Pacific County; Washington","1377","293",
"1400000US53049950702","Census Tract 9507.02; Pacific County; Washington","1772","251",
"1400000US53049950801","Census Tract 9508.01; Pacific County; Washington","1939","272",
"1400000US53049950802","Census Tract 9508.02; Pacific County; Washington","1191","242",
"1400000US53049990100","Census Tract 9901; Pacific County; Washington","0","13",
"1400000US53051970100","Census Tract 9701; Pend Oreille County; Washington","1894","247",
"1400000US53051970200","Census Tract 9702; Pend Oreille County; Washington","2677","320",
"1400000US53051970300","Census Tract 9703; Pend Oreille County; Washington","3645","354",
"1400000US53051970400","Census Tract 9704; Pend Oreille County; Washington","2886","309",
"1400000US53051970500","Census Tract 9705; Pend Oreille County; Washington","2709","359",
"1400000US53053060200","Census Tract 602; Pierce County; Washington","1294","131",
"1400000US53053060300","Census Tract 603; Pierce County; Washington","5062","428",
"1400000US53053060400","Census Tract 604; Pierce County; Washington","4331","499",
"1400000US53053060500","Census Tract 605; Pierce County; Washington","4124","618",
"1400000US53053060600","Census Tract 606; Pierce County; Washington","5805","662",
"1400000US53053060700","Census Tract 607; Pierce County; Washington","6770","695",
"1400000US53053060800","Census Tract 608; Pierce County; Washington","5630","598",
"1400000US53053060903","Census Tract 609.03; Pierce County; Washington","3181","309",
"1400000US53053060904","Census Tract 609.04; Pierce County; Washington","5276","782",
"1400000US53053060906","Census Tract 609.06; Pierce County; Washington","1957","161",
"1400000US53053060907","Census Tract 609.07; Pierce County; Washington","3716","328",
"1400000US53053060908","Census Tract 609.08; Pierce County; Washington","3268","821",
"1400000US53053061001","Census Tract 610.01; Pierce County; Washington","4163","396",
"1400000US53053061002","Census Tract 610.02; Pierce County; Washington","4746","530",
"1400000US53053061100","Census Tract 611; Pierce County; Washington","6697","853",
"1400000US53053061200","Census Tract 612; Pierce County; Washington","4997","746",
"1400000US53053061300","Census Tract 613; Pierce County; Washington","5395","688",
"1400000US53053061400","Census Tract 614; Pierce County; Washington","3787","446",
"1400000US53053061501","Census Tract 615.01; Pierce County; Washington","2608","323",
"1400000US53053061502","Census Tract 615.02; Pierce County; Washington","3483","655",
"1400000US53053061601","Census Tract 616.01; Pierce County; Washington","2023","337",
"1400000US53053061602","Census Tract 616.02; Pierce County; Washington","1282","142",
"1400000US53053061700","Census Tract 617; Pierce County; Washington","5715","746",
"1400000US53053061800","Census Tract 618; Pierce County; Washington","3001","347",
"1400000US53053061900","Census Tract 619; Pierce County; Washington","1908","239",
"1400000US53053062000","Census Tract 620; Pierce County; Washington","4523","541",
"1400000US53053062300","Census Tract 623; Pierce County; Washington","5977","737",
"1400000US53053062400","Census Tract 624; Pierce County; Washington","6404","1202",
"1400000US53053062501","Census Tract 625.01; Pierce County; Washington","4362","616",
"1400000US53053062502","Census Tract 625.02; Pierce County; Washington","3243","399",
"1400000US53053062600","Census Tract 626; Pierce County; Washington","4394","458",
"1400000US53053062801","Census Tract 628.01; Pierce County; Washington","7427","1039",
"1400000US53053062802","Census Tract 628.02; Pierce County; Washington","4242","408",
"1400000US53053062901","Census Tract 629.01; Pierce County; Washington","4128","544",
"1400000US53053062902","Census Tract 629.02; Pierce County; Washington","4242","487",
"1400000US53053063000","Census Tract 630; Pierce County; Washington","3305","633",
"1400000US53053063100","Census Tract 631; Pierce County; Washington","4339","475",
"1400000US53053063200","Census Tract 632; Pierce County; Washington","5052","799",
"1400000US53053063301","Census Tract 633.01; Pierce County; Washington","4163","671",
"1400000US53053063302","Census Tract 633.02; Pierce County; Washington","4656","929",
"1400000US53053063401","Census Tract 634.01; Pierce County; Washington","5376","819",
"1400000US53053063402","Census Tract 634.02; Pierce County; Washington","4223","658",
"1400000US53053063501","Census Tract 635.01; Pierce County; Washington","4531","657",
"1400000US53053063502","Census Tract 635.02; Pierce County; Washington","5553","836",
"1400000US53053070100","Census Tract 701; Pierce County; Washington","3755","587",
"1400000US53053070204","Census Tract 702.04; Pierce County; Washington","3502","484",
"1400000US53053070205","Census Tract 702.05; Pierce County; Washington","3365","508",
"1400000US53053070206","Census Tract 702.06; Pierce County; Washington","5136","625",
"1400000US53053070207","Census Tract 702.07; Pierce County; Washington","6169","445",
"1400000US53053070208","Census Tract 702.08; Pierce County; Washington","8132","1011",
"1400000US53053070209","Census Tract 702.09; Pierce County; Washington","4205","585",
"1400000US53053070307","Census Tract 703.07; Pierce County; Washington","5995","836",
"1400000US53053070308","Census Tract 703.08; Pierce County; Washington","4461","452",
"1400000US53053070309","Census Tract 703.09; Pierce County; Washington","7422","761",
"1400000US53053070310","Census Tract 703.10; Pierce County; Washington","6271","1041",
"1400000US53053070311","Census Tract 703.11; Pierce County; Washington","5466","844",
"1400000US53053070312","Census Tract 703.12; Pierce County; Washington","6978","698",
"1400000US53053070313","Census Tract 703.13; Pierce County; Washington","6024","676",
"1400000US53053070314","Census Tract 703.14; Pierce County; Washington","2974","278",
"1400000US53053070315","Census Tract 703.15; Pierce County; Washington","6922","664",
"1400000US53053070316","Census Tract 703.16; Pierce County; Washington","5548","445",
"1400000US53053070401","Census Tract 704.01; Pierce County; Washington","2240","486",
"1400000US53053070403","Census Tract 704.03; Pierce County; Washington","4457","442",
"1400000US53053070404","Census Tract 704.04; Pierce County; Washington","5557","472",
"1400000US53053070703","Census Tract 707.03; Pierce County; Washington","6618","268",
"1400000US53053071100","Census Tract 711; Pierce County; Washington","2537","396",
"1400000US53053071205","Census Tract 712.05; Pierce County; Washington","4706","607",
"1400000US53053071206","Census Tract 712.06; Pierce County; Washington","7346","1009",
"1400000US53053071207","Census Tract 712.07; Pierce County; Washington","7064","874",
"1400000US53053071209","Census Tract 712.09; Pierce County; Washington","3829","799",
"1400000US53053071210","Census Tract 712.10; Pierce County; Washington","5955","859",
"1400000US53053071211","Census Tract 712.11; Pierce County; Washington","5793","1160",
"1400000US53053071212","Census Tract 712.12; Pierce County; Washington","4239","779",
"1400000US53053071304","Census Tract 713.04; Pierce County; Washington","7165","766",
"1400000US53053071305","Census Tract 713.05; Pierce County; Washington","4212","508",
"1400000US53053071306","Census Tract 713.06; Pierce County; Washington","6716","788",
"1400000US53053071307","Census Tract 713.07; Pierce County; Washington","5522","612",
"1400000US53053071309","Census Tract 713.09; Pierce County; Washington","4215","462",
"1400000US53053071310","Census Tract 713.10; Pierce County; Washington","7499","1149",
"1400000US53053071403","Census Tract 714.03; Pierce County; Washington","3714","623",
"1400000US53053071408","Census Tract 714.08; Pierce County; Washington","4307","422",
"1400000US53053071409","Census Tract 714.09; Pierce County; Washington","4918","987",
"1400000US53053071411","Census Tract 714.11; Pierce County; Washington","7340","925",
"1400000US53053071412","Census Tract 714.12; Pierce County; Washington","7081","1318",
"1400000US53053071413","Census Tract 714.13; Pierce County; Washington","2633","739",
"1400000US53053071414","Census Tract 714.14; Pierce County; Washington","3944","748",
"1400000US53053071415","Census Tract 714.15; Pierce County; Washington","2881","654",
"1400000US53053071416","Census Tract 714.16; Pierce County; Washington","2411","273",
"1400000US53053071417","Census Tract 714.17; Pierce County; Washington","6602","692",
"1400000US53053071503","Census Tract 715.03; Pierce County; Washington","5837","844",
"1400000US53053071504","Census Tract 715.04; Pierce County; Washington","4641","564",
"1400000US53053071505","Census Tract 715.05; Pierce County; Washington","5545","677",
"1400000US53053071506","Census Tract 715.06; Pierce County; Washington","6009","857",
"1400000US53053071601","Census Tract 716.01; Pierce County; Washington","4571","624",
"1400000US53053071603","Census Tract 716.03; Pierce County; Washington","3456","695",
"1400000US53053071604","Census Tract 716.04; Pierce County; Washington","5284","775",
"1400000US53053071703","Census Tract 717.03; Pierce County; Washington","4100","539",
"1400000US53053071704","Census Tract 717.04; Pierce County; Washington","4982","645",
"1400000US53053071705","Census Tract 717.05; Pierce County; Washington","4938","643",
"1400000US53053071706","Census Tract 717.06; Pierce County; Washington","1716","296",
"1400000US53053071707","Census Tract 717.07; Pierce County; Washington","2411","437",
"1400000US53053071803","Census Tract 718.03; Pierce County; Washington","5731","983",
"1400000US53053071805","Census Tract 718.05; Pierce County; Washington","4334","823",
"1400000US53053071806","Census Tract 718.06; Pierce County; Washington","5047","992",
"1400000US53053071807","Census Tract 718.07; Pierce County; Washington","3560","458",
"1400000US53053071808","Census Tract 718.08; Pierce County; Washington","4123","561",
"1400000US53053071901","Census Tract 719.01; Pierce County; Washington","6117","1152",
"1400000US53053071902","Census Tract 719.02; Pierce County; Washington","5808","875",
"1400000US53053072000","Census Tract 720; Pierce County; Washington","5106","803",
"1400000US53053072105","Census Tract 721.05; Pierce County; Washington","5823","591",
"1400000US53053072106","Census Tract 721.06; Pierce County; Washington","5550","844",
"1400000US53053072107","Census Tract 721.07; Pierce County; Washington","4409","628",
"1400000US53053072108","Census Tract 721.08; Pierce County; Washington","4999","726",
"1400000US53053072109","Census Tract 721.09; Pierce County; Washington","3721","341",
"1400000US53053072111","Census Tract 721.11; Pierce County; Washington","2964","347",
"1400000US53053072112","Census Tract 721.12; Pierce County; Washington","4956","909",
"1400000US53053072305","Census Tract 723.05; Pierce County; Washington","6340","362",
"1400000US53053072307","Census Tract 723.07; Pierce County; Washington","4961","490",
"1400000US53053072309","Census Tract 723.09; Pierce County; Washington","6267","773",
"1400000US53053072310","Census Tract 723.10; Pierce County; Washington","4095","512",
"1400000US53053072311","Census Tract 723.11; Pierce County; Washington","5660","683",
"1400000US53053072312","Census Tract 723.12; Pierce County; Washington","5316","635",
"1400000US53053072313","Census Tract 723.13; Pierce County; Washington","4949","603",
"1400000US53053072314","Census Tract 723.14; Pierce County; Washington","4463","606",
"1400000US53053072315","Census Tract 723.15; Pierce County; Washington","2728","259",
"1400000US53053072405","Census Tract 724.05; Pierce County; Washington","4035","331",
"1400000US53053072406","Census Tract 724.06; Pierce County; Washington","6937","641",
"1400000US53053072407","Census Tract 724.07; Pierce County; Washington","5509","928",
"1400000US53053072408","Census Tract 724.08; Pierce County; Washington","6762","1020",
"1400000US53053072409","Census Tract 724.09; Pierce County; Washington","2529","253",
"1400000US53053072410","Census Tract 724.10; Pierce County; Washington","3365","382",
"1400000US53053072503","Census Tract 725.03; Pierce County; Washington","4831","605",
"1400000US53053072504","Census Tract 725.04; Pierce County; Washington","4689","495",
"1400000US53053072506","Census Tract 725.06; Pierce County; Washington","3879","465",
"1400000US53053072507","Census Tract 725.07; Pierce County; Washington","3227","451",
"1400000US53053072508","Census Tract 725.08; Pierce County; Washington","3981","500",
"1400000US53053072509","Census Tract 725.09; Pierce County; Washington","6192","786",
"1400000US53053072601","Census Tract 726.01; Pierce County; Washington","5112","612",
"1400000US53053072602","Census Tract 726.02; Pierce County; Washington","4013","586",
"1400000US53053072603","Census Tract 726.03; Pierce County; Washington","6776","887",
"1400000US53053072801","Census Tract 728.01; Pierce County; Washington","4800","456",
"1400000US53053072802","Census Tract 728.02; Pierce County; Washington","5152","454",
"1400000US53053072901","Census Tract 729.01; Pierce County; Washington","2895","370",
"1400000US53053072903","Census Tract 729.03; Pierce County; Washington","7266","517",
"1400000US53053072907","Census Tract 729.07; Pierce County; Washington","4741","704",
"1400000US53053072908","Census Tract 729.08; Pierce County; Washington","7241","786",
"1400000US53053072909","Census Tract 729.09; Pierce County; Washington","2214","81",
"1400000US53053073001","Census Tract 730.01; Pierce County; Washington","6494","752",
"1400000US53053073005","Census Tract 730.05; Pierce County; Washington","4684","600",
"1400000US53053073006","Census Tract 730.06; Pierce County; Washington","4642","708",
"1400000US53053073110","Census Tract 731.10; Pierce County; Washington","3694","490",
"1400000US53053073111","Census Tract 731.11; Pierce County; Washington","5046","682",
"1400000US53053073114","Census Tract 731.14; Pierce County; Washington","4937","601",
"1400000US53053073115","Census Tract 731.15; Pierce County; Washington","4611","518",
"1400000US53053073116","Census Tract 731.16; Pierce County; Washington","4991","486",
"1400000US53053073117","Census Tract 731.17; Pierce County; Washington","3912","557",
"1400000US53053073118","Census Tract 731.18; Pierce County; Washington","4761","705",
"1400000US53053073119","Census Tract 731.19; Pierce County; Washington","3326","512",
"1400000US53053073120","Census Tract 731.20; Pierce County; Washington","5389","647",
"1400000US53053073121","Census Tract 731.21; Pierce County; Washington","4862","537",
"1400000US53053073122","Census Tract 731.22; Pierce County; Washington","5849","653",
"1400000US53053073123","Census Tract 731.23; Pierce County; Washington","7058","622",
"1400000US53053073124","Census Tract 731.24; Pierce County; Washington","4857","1117",
"1400000US53053073126","Census Tract 731.26; Pierce County; Washington","4645","777",
"1400000US53053073127","Census Tract 731.27; Pierce County; Washington","2971","453",
"1400000US53053073128","Census Tract 731.28; Pierce County; Washington","7324","1215",
"1400000US53053073129","Census Tract 731.29; Pierce County; Washington","6441","968",
"1400000US53053073130","Census Tract 731.30; Pierce County; Washington","4145","747",
"1400000US53053073131","Census Tract 731.31; Pierce County; Washington","3221","504",
"1400000US53053073132","Census Tract 731.32; Pierce County; Washington","4897","877",
"1400000US53053073133","Census Tract 731.33; Pierce County; Washington","3944","631",
"1400000US53053073200","Census Tract 732; Pierce County; Washington","7092","718",
"1400000US53053073301","Census Tract 733.01; Pierce County; Washington","5575","434",
"1400000US53053073302","Census Tract 733.02; Pierce County; Washington","4967","430",
"1400000US53053073404","Census Tract 734.04; Pierce County; Washington","5650","462",
"1400000US53053073405","Census Tract 734.05; Pierce County; Washington","3575","609",
"1400000US53053073406","Census Tract 734.06; Pierce County; Washington","6815","1305",
"1400000US53053073407","Census Tract 734.07; Pierce County; Washington","3580","483",
"1400000US53053073408","Census Tract 734.08; Pierce County; Washington","4435","508",
"1400000US53053073501","Census Tract 735.01; Pierce County; Washington","4861","548",
"1400000US53053073502","Census Tract 735.02; Pierce County; Washington","4460","580",
"1400000US53053940001","Census Tract 9400.01; Pierce County; Washington","2718","282",
"1400000US53053940002","Census Tract 9400.02; Pierce County; Washington","4002","407",
"1400000US53053940004","Census Tract 9400.04; Pierce County; Washington","6609","470",
"1400000US53053940005","Census Tract 9400.05; Pierce County; Washington","6789","501",
"1400000US53053940006","Census Tract 9400.06; Pierce County; Washington","3847","524",
"1400000US53053940007","Census Tract 9400.07; Pierce County; Washington","3103","523",
"1400000US53053940008","Census Tract 9400.08; Pierce County; Washington","7244","786",
"1400000US53053940009","Census Tract 9400.09; Pierce County; Washington","3827","518",
"1400000US53053940010","Census Tract 9400.10; Pierce County; Washington","4839","752",
"1400000US53053940011","Census Tract 9400.11; Pierce County; Washington","4269","345",
"1400000US53053940012","Census Tract 9400.12; Pierce County; Washington","4282","419",
"1400000US53053940013","Census Tract 9400.13; Pierce County; Washington","4018","393",
